,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,sulphates,alcohol,aggregated sulfur,quality
1223,1.2522929972356898,-0.9372321573625254,1.021679816118314,-0.24029985158111683,-0.28612461863318156,0.6008670393360639,1.479839409977651,-0.7467614713906635,6
1224,2.458429601015456,-0.7696902743809894,1.1243486211694187,-0.027523037915291124,-0.15864216885067142,0.9548347647069475,-0.11540476274345579,-0.8452050669843542,6
1226,-0.4707592938782617,0.2914083178354046,-1.237033895005985,1.107286634969113,-0.15864216885067142,-1.1099769666232087,-1.1476215803865266,0.26228538344466584,5
1227,0.39076685167871406,0.2914083178354046,-0.10767703944383543,-0.3821510606916675,0.35128763027937,0.3648885557554744,-0.772270010334501,-0.8205941680859314,5
1228,-1.8492011267694233,-0.6021483913994535,-1.3910371025826418,-0.524002269802218,-0.9235368675457333,0.4238831766506218,2.981245690185752,1.074445047092614,7
1229,-0.4133242175077969,-0.5463010970722748,0.09766057065837348,-0.31122545613639213,-0.2648775436694301,-0.10706841140570389,-0.866107902847507,0.5576161702257378,5
1232,-0.4133242175077969,-0.5463010970722748,0.09766057065837348,-0.31122545613639213,-0.2648775436694301,-0.10706841140570389,-0.866107902847507,0.5576161702257378,5
1234,-0.7004995993601222,1.2408123213974418,-1.3397027000570894,-0.24029985158111683,-0.6048307430894575,-1.5229393128892394,2.230542550081702,-0.8205941680859314,6
1236,-0.2984540647668667,0.12386643485386915,-1.3910371025826418,-0.5949278743574934,-0.3711129184881885,-0.10706841140570389,-0.959945795360513,-0.9436486625780448,6
1237,-0.7004995993601222,1.2408123213974418,-1.3397027000570894,-0.24029985158111683,-0.6048307430894575,-1.5229393128892394,2.230542550081702,-0.8205941680859314,6
1238,-0.12614883565547164,1.1291177327430844,-1.3910371025826418,-0.027523037915291124,-0.13739509388691967,-1.1689715875183555,-0.772270010334501,-0.6483178757969729,4
1239,-1.0451100575829122,0.7940339667800128,-1.3910371025826418,1.2491378440796637,-0.647324893016961,-0.5790253785668822,1.292163624951639,-0.7713723702890861,4
1240,-0.4707592938782617,0.45895020081694066,-0.3643490520715966,-0.5949278743574934,-0.24363046870567837,-1.5229393128892394,-1.053783687873519,0.8283360581083872,5
1241,0.8502474626424349,-0.8813848630353467,0.6110045959138962,-0.027523037915291124,-0.17988924381442317,-0.40204151588144077,-0.5845942253084874,0.7545033614131191,5
1242,0.39076685167871406,-0.7138429800538106,0.7136734009650005,-0.3821510606916675,-0.6260778180532094,-0.34304689498629337,1.667515195003663,-0.18071079672694215,6
1243,-0.011278682914540906,0.17971372918104783,-0.2616802470204922,-0.09844864247056646,-0.11614801892316824,-0.22505765319599863,-0.866107902847507,0.8283360581083872,5
1245,-0.5281943702487266,0.12386643485386915,-0.41568345459714895,-0.524002269802218,-0.11614801892316824,0.1289100721748856,0.07227102228255619,-0.32837619011747815,5
1246,-0.5281943702487266,1.184965027070263,-1.0316962849037759,-0.5949278743574934,-0.031159719068161285,-1.0509823457280612,-0.3969184402824754,0.01617639446043918,5
1248,-0.8153697521010519,-0.6579956857266323,0.30299818076058266,-0.24029985158111683,-0.13739509388691967,0.5418724184409165,0.6352983773605938,-0.10687810003167415,6
1249,-0.7004995993601222,0.403102906489762,-1.3397027000570894,-0.1693742470258418,-0.17988924381442317,-0.28405227409114603,0.4476225923345818,-0.033045403336406154,6
1250,-0.7004995993601222,0.403102906489762,-1.3397027000570894,-0.1693742470258418,-0.17988924381442317,-0.28405227409114603,0.4476225923345818,-0.033045403336406154,6
1251,-0.4707592938782617,0.2914083178354046,-0.6723554672249101,-0.24029985158111683,-0.22238339374192664,-0.40204151588144077,-0.5845942253084874,0.6068379680225832,5
1252,-0.7004995993601222,1.0732704384159057,-1.3910371025826418,-0.524002269802218,0.7549820545906527,-0.4610361367765881,-0.5845942253084874,-1.0420922581717356,5
1253,-0.24101898839640132,0.7381866724528341,-1.3910371025826418,-0.8077046880233192,0.1813110305693561,-0.4610361367765881,-0.866107902847507,-1.0667031570701582,5
1254,-0.2984540647668667,0.9615758497615483,-1.0830306874293283,-0.45307666524694284,-0.17988924381442317,0.18790469307003232,0.4476225923345818,-0.18071079672694215,5
1255,-1.2748503630647727,0.6264920837984768,-1.2883682975315371,-0.09844864247056646,-0.3923599934519402,-1.227966208413503,0.5414604848475878,0.23767448454624318,5
1256,-0.4707592938782617,0.34725561216258327,-0.2616802470204922,-0.524002269802218,-0.11614801892316824,-1.404950071098945,-1.1476215803865266,1.0006123503973459,5
1257,-0.757934675730587,0.2914083178354046,0.04632616813282147,1.60376586685604,-0.05240679403191273,0.2468993139651797,0.5414604848475878,0.4591725746320472,6
1258,-0.8728048284715172,0.6264920837984768,-1.3910371025826418,0.11432817119525955,0.7549820545906527,-0.16606303230085126,0.8229741623866075,-0.3529870890159008,6
1259,-0.8728048284715172,0.6264920837984768,-1.3910371025826418,0.11432817119525955,0.7549820545906527,-0.16606303230085126,0.8229741623866075,-0.3529870890159008,6
1262,0.8502474626424349,-0.4346065084179175,0.5596701933883439,-0.027523037915291124,-0.13739509388691967,-0.4610361367765881,-0.5845942253084874,0.9267796537020778,5
1263,-0.06871375928500678,1.4083542043789778,-1.3910371025826418,-0.24029985158111683,0.03258150582309422,-1.1689715875183555,-0.772270010334501,-0.5744851791017048,4
1264,0.10359146982638878,-0.8813848630353467,0.2516637782350304,-0.524002269802218,-0.45610121834319545,0.3648885557554744,1.292163624951639,0.3607289790383565,6
1265,-0.6430645229896568,0.23556102350822591,-1.1343650899548805,-0.1693742470258418,-0.13739509388691967,-0.34304689498629337,-0.11540476274345579,-0.25454349342221017,6
1266,-0.6430645229896568,0.23556102350822591,-1.1343650899548805,-0.1693742470258418,-0.13739509388691967,-0.34304689498629337,-0.11540476274345579,-0.25454349342221017,6
1267,1.194857920865225,-0.5463010970722748,1.175683023694971,-0.1693742470258418,-0.413607068415692,1.2498078691826844,0.9168120548996135,-0.7467614713906635,6
1271,-0.5856294466191919,-0.49045380274509615,-0.3643490520715966,-0.6658534789127685,-0.8173014927269747,-0.5200307576717355,1.1983257324386314,0.6314488669210059,6
1272,-1.3897205158057024,-0.37875921409073876,-1.3910371025826418,-0.45307666524694284,-0.22238339374192664,-0.7560092412523244,0.7291362698735998,0.16384178785097517,5
1273,-0.4707592938782617,0.2914083178354046,-0.3643490520715966,-0.3821510606916675,-0.3073716935969336,-1.3459554502037978,-1.053783687873519,0.38533987793677915,5
1274,-0.2984540647668667,0.2914083178354046,-0.7236898697504625,-0.31122545613639213,0.3087934803518662,-0.7560092412523244,0.7291362698735998,-0.22993259452378748,6
1275,-0.18358391202593646,1.0453467912523164,-0.2616802470204922,-0.1693742470258418,-0.2648775436694301,-0.697014620357177,-0.866107902847507,0.7791142603115419,6
1278,-0.18358391202593646,1.0453467912523164,-0.2616802470204922,-0.1693742470258418,-0.2648775436694301,-0.697014620357177,-0.866107902847507,0.7791142603115419,6
1279,0.8502474626424349,-1.2723159233255972,0.6110045959138962,-0.5949278743574934,-0.5410895181982024,-0.5200307576717355,1.0106499474126194,-1.2389794493591169,7
1280,-0.7004995993601222,-0.37875921409073876,-0.3643490520715966,-0.45307666524694284,-0.22238339374192664,-0.10706841140570389,-0.021566870230449803,0.48378347353046985,6
1281,-0.7004995993601222,-0.37875921409073876,-0.3643490520715966,-0.45307666524694284,-0.22238339374192664,-0.10706841140570389,-0.021566870230449803,0.48378347353046985,6
1282,-0.24101898839640132,1.3245832628882097,-1.3910371025826418,-0.3821510606916675,-0.07365386899566446,0.1289100721748856,0.4476225923345818,-0.7713723702890861,6
1283,0.2184616225673185,0.570644789471298,0.04632616813282147,0.11432817119525955,0.1813110305693561,-0.16606303230085126,-0.20924265525646346,0.5822270691241606,6
1284,-0.757934675730587,-0.6021483913994535,-0.41568345459714895,-0.1693742470258418,-0.34986584352443706,-0.5790253785668822,0.4476225923345818,-0.20532169562536481,5
1285,1.7117736081994106,-0.8813848630353467,1.175683023694971,-0.524002269802218,0.053828580786845666,-0.5200307576717355,0.07227102228255619,0.11461999005412984,5
1290,-0.4133242175077969,1.184965027070263,-1.3910371025826418,-0.45307666524694284,0.26629933042436305,-0.40204151588144077,0.5414604848475878,-1.0913140559685808,5
1291,-0.06871375928500678,0.5985684366348875,-0.8776930773271192,-0.31122545613639213,-0.3073716935969336,0.5418724184409165,0.4476225923345818,0.5576161702257378,6
1292,-1.3897205158057024,-0.7417666272173999,-0.7236898697504625,-0.09844864247056646,-0.6685719679807128,0.06991545127973822,1.8551909800296766,-0.5006524824064368,6
1293,-0.4707592938782617,1.268735968561031,-1.3910371025826418,-0.45307666524694284,-0.07365386899566446,-0.9919877248329139,-0.678432117821495,-1.0913140559685808,4
1294,-0.06871375928500678,0.5985684366348875,-0.8776930773271192,-0.31122545613639213,-0.3073716935969336,0.5418724184409165,0.4476225923345818,0.5576161702257378,6
1295,-0.9876749812124475,0.570644789471298,-1.3910371025826418,1.2491378440796637,0.11756980567810117,-1.227966208413503,-0.866107902847507,1.628190272307124,5
1296,-0.9876749812124475,0.570644789471298,-1.3910371025826418,1.2491378440796637,0.11756980567810117,-1.227966208413503,-0.866107902847507,1.628190272307124,5
1297,-0.6430645229896568,0.012171846199511763,-0.6723554672249101,-0.31122545613639213,-0.49859536827069895,-0.28405227409114603,1.573677302490657,-0.45143068460959146,6
1298,-1.5045906685466326,0.403102906489762,-1.3910371025826418,-0.8077046880233192,-0.5198424432344507,-0.5790253785668822,1.667515195003663,-0.8205941680859314,6
1300,-1.7917660503989579,0.6544157309620661,-1.3910371025826418,-0.27576265385875465,-0.15864216885067142,-0.28405227409114603,1.9490288725426828,-0.4760415835080141,6
1301,-0.930239904841982,1.8551325589964067,-1.0316962849037759,-0.3821510606916675,0.26629933042436305,0.48287779754576915,1.1983257324386314,0.3607289790383565,6
1302,0.4482019280491789,-0.8813848630353467,0.2516637782350304,-0.31122545613639213,-0.49859536827069895,0.8368455229166534,0.7291362698735998,-1.0667031570701582,6
1303,-0.18358391202593646,-1.3840105119799544,0.8676766085416574,-0.524002269802218,-0.13739509388691967,0.010920830384590853,0.7291362698735998,0.8283360581083872,5
1304,-0.4133242175077969,1.4642014987061565,-0.31301464954604447,-0.1693742470258418,-0.009912644104409547,-1.2869608293086503,-1.1476215803865266,0.6560597658194285,5
1305,-0.4707592938782617,0.45895020081694066,-0.056342636918283125,-0.45307666524694284,-0.3073716935969336,-0.7560092412523244,-0.5845942253084874,1.2221104404831498,5
1306,0.792812386271969,0.9057285554343696,0.2516637782350304,-0.027523037915291124,0.011334430859342486,-0.22505765319599863,-0.30308054776946947,1.2467213393815726,5
1307,-0.8728048284715172,0.8498812611071915,-0.9290274798526715,0.9654354258585627,-0.413607068415692,-0.8150038621474717,0.6352983773605938,-0.45143068460959146,4
1308,0.792812386271969,0.9057285554343696,0.2516637782350304,-0.027523037915291124,0.011334430859342486,-0.22505765319599863,-0.30308054776946947,1.2467213393815726,5
1309,-0.757934675730587,0.5147974951441193,-0.8776930773271192,-0.8077046880233192,-0.34986584352443706,-0.28405227409114603,-1.1476215803865266,0.6806706647178512,5
1310,-0.4707592938782617,0.45895020081694066,-0.056342636918283125,-0.45307666524694284,-0.3073716935969336,-0.7560092412523244,-0.5845942253084874,1.2221104404831498,5
1311,-1.0451100575829122,-0.09952274245484562,-0.621021064699358,0.32710498486108525,-0.49859536827069895,-0.40204151588144077,2.230542550081702,-0.5744851791017048,6
1313,-0.757934675730587,-0.9372321573625254,-0.31301464954604447,-0.1693742470258418,-0.031159719068161285,-0.697014620357177,-0.30308054776946947,0.5576161702257378,6
1314,-0.757934675730587,-0.9372321573625254,-0.31301464954604447,-0.09844864247056646,-0.031159719068161285,-0.7560092412523244,-0.30308054776946947,0.7545033614131191,6
1315,-0.4707592938782617,0.570644789471298,-0.005008234392730826,-0.3821510606916675,-0.0949009439594162,-0.4610361367765881,-0.5845942253084874,1.1236668448894591,6
1316,-1.6768958976580277,1.184965027070263,-1.3910371025826418,-0.9495558971338697,-0.9872780924369886,-0.40204151588144077,1.9490288725426828,-0.008434504437983485,6
1317,0.9076825390128997,-0.49045380274509615,0.9703454135927619,-0.24029985158111683,0.07507565575059741,0.18790469307003232,1.386001517464645,-0.2791543923206328,6
1318,-0.4707592938782617,0.570644789471298,-0.005008234392730826,-0.3821510606916675,-0.0949009439594162,-0.4610361367765881,-0.5845942253084874,1.1236668448894591,6
1321,-1.906636203139888,1.184965027070263,-1.3910371025826418,-0.9495558971338697,-0.9872780924369886,-0.40204151588144077,1.9490288725426828,-0.008434504437983485,6
1322,0.4482019280491789,-1.0489267460168825,0.7650078034905528,-0.524002269802218,-0.6260778180532094,-0.6380199994620296,0.9168120548996135,-0.8698159658827768,5
1323,0.4482019280491789,-0.9372321573625254,0.6110045959138962,-0.524002269802218,-0.583583668125706,0.9548347647069475,0.5414604848475878,0.33611808013993383,7
1324,-0.930239904841982,-0.37875921409073876,-0.1590114419693877,-0.5949278743574934,-0.22238339374192664,-0.34304689498629337,0.16610891479556217,-0.25454349342221017,6
1325,-0.930239904841982,-0.37875921409073876,-0.1590114419693877,-0.5949278743574934,-0.22238339374192664,-0.34304689498629337,0.16610891479556217,-0.25454349342221017,6
1326,-0.930239904841982,-0.37875921409073876,-0.1590114419693877,-0.5949278743574934,-0.22238339374192664,-0.34304689498629337,0.16610891479556217,-0.25454349342221017,6
1327,-0.930239904841982,-0.37875921409073876,-0.1590114419693877,-0.5949278743574934,-0.22238339374192664,-0.34304689498629337,0.16610891479556217,-0.25454349342221017,6
1328,-1.0451100575829122,-0.04367544812766693,-0.826358674801567,-0.524002269802218,-0.3073716935969336,-0.8150038621474717,-1.053783687873519,-0.2791543923206328,5
1330,-0.5281943702487266,0.403102906489762,-0.056342636918283125,-0.31122545613639213,-0.0949009439594162,-0.5790253785668822,-0.5845942253084874,1.1236668448894591,6
1331,-0.2984540647668667,1.9109798533235856,-0.056342636918283125,0.8945098213032873,0.41502885517062493,-1.1689715875183555,-1.1476215803865266,0.8775578559052325,5
1332,0.04615639345592394,-0.7696902743809894,-0.8776930773271192,-0.5949278743574934,-0.2648775436694301,-1.3459554502037978,-0.678432117821495,-0.7713723702890861,6
1333,0.4482019280491789,1.3804305572153885,-0.2616802470204922,-0.24029985158111683,-0.17988924381442317,-0.8739984830426191,-0.772270010334501,-0.057656302234828816,5
1335,-0.9876749812124475,0.2914083178354046,-1.2883682975315371,-0.09844864247056646,-0.3923599934519402,0.010920830384590853,2.0428667650556886,-0.08226720113325149,6
1336,-1.3322854394352375,-0.15537003678202432,-1.3910371025826418,-0.8077046880233192,-0.647324893016961,-1.227966208413503,-0.866107902847507,-0.5252633813048595,5
1337,-1.3322854394352375,-0.15537003678202432,-1.3910371025826418,-0.8077046880233192,-0.647324893016961,-1.227966208413503,-0.866107902847507,-0.5252633813048595,5
1338,-1.3322854394352375,-0.15537003678202432,-1.3910371025826418,-0.8077046880233192,-0.647324893016961,-1.227966208413503,-0.866107902847507,-0.5252633813048595,5
1339,-0.4707592938782617,-0.09952274245484562,-1.2883682975315371,-0.5949278743574934,-0.07365386899566446,-0.697014620357177,0.07227102228255619,-0.45143068460959146,6
1340,-0.4707592938782617,-0.09952274245484562,-1.2883682975315371,-0.5949278743574934,-0.07365386899566446,-0.697014620357177,0.07227102228255619,-0.45143068460959146,6
1342,-0.4133242175077969,0.06801914052669046,-1.2883682975315371,-0.5949278743574934,-0.05240679403191273,-0.8739984830426191,-0.021566870230449803,-0.3529870890159008,6
1343,-0.4707592938782617,-0.09952274245484562,-1.2883682975315371,-0.5949278743574934,-0.07365386899566446,-0.697014620357177,0.07227102228255619,-0.45143068460959146,6
1344,1.8266437609403403,-0.6021483913994535,1.0730142186438663,0.04340256663998421,-0.22238339374192664,-0.7560092412523244,0.5414604848475878,-0.8452050669843542,5
1347,-0.6430645229896568,0.7102630252892448,-1.237033895005985,-0.524002269802218,-0.2011363187781749,-1.581933933784387,-0.866107902847507,-1.0667031570701582,5
1348,-0.6430645229896568,0.7102630252892448,-1.237033895005985,-0.524002269802218,-0.2011363187781749,-1.581933933784387,-0.866107902847507,-1.0667031570701582,5
1349,-0.8153697521010519,0.23556102350822591,-1.3910371025826418,0.18525377575053456,-0.13739509388691967,-0.8150038621474717,0.35378469982157584,-0.008434504437983485,5
1350,0.39076685167871406,0.403102906489762,0.09766057065837348,-0.3821510606916675,-0.3923599934519402,-0.5200307576717355,-0.3969184402824754,1.049834148194191,5
1352,-0.4133242175077969,0.6544157309620661,-1.237033895005985,-0.45307666524694284,-0.031159719068161285,-1.1689715875183555,-0.11540476274345579,0.21306358564782052,5
1353,-0.4133242175077969,0.6544157309620661,-1.237033895005985,-0.45307666524694284,-0.031159719068161285,-1.1689715875183555,-0.11540476274345579,0.21306358564782052,5
1354,-0.6430645229896568,0.2914083178354046,-1.237033895005985,-0.1693742470258418,-0.22238339374192664,-0.8150038621474717,-0.3969184402824754,-0.6729287746953955,5
1355,-1.2748503630647727,-1.16062133467124,-0.10767703944383543,-0.524002269802218,-0.031159719068161285,-1.2869608293086503,-0.30308054776946947,-0.6237069768985501,5
1356,-1.2748503630647727,-1.0489267460168825,-0.10767703944383543,-0.524002269802218,-0.07365386899566446,-1.2869608293086503,-0.30308054776946947,-0.7467614713906635,5
1357,-0.5856294466191919,-0.5463010970722748,-0.1590114419693877,-0.027523037915291124,-0.2011363187781749,-0.40204151588144077,0.6352983773605938,0.7791142603115419,6
1359,1.8840788373108053,-0.29498827259997107,0.6623389984394484,-0.8077046880233192,0.07507565575059741,-0.04807379051055652,-0.3656391428094194,-0.6975396735938182,6
1360,0.5056370044196438,0.06801914052669046,0.2003293757094781,-0.1693742470258418,0.5212642299893834,-0.5790253785668822,0.4476225923345818,-0.32837619011747815,5
1361,-0.011278682914540906,1.7992852646692281,-0.6723554672249101,-0.027523037915291124,0.11756980567810117,-0.697014620357177,-0.30308054776946947,0.11461999005412984,5
1362,1.8840788373108053,-0.29498827259997107,0.6623389984394484,-0.8077046880233192,0.07507565575059741,-0.04807379051055652,-0.3656391428094194,-0.6975396735938182,6
1365,-0.2984540647668667,-0.15537003678202432,-0.9290274798526715,-0.24029985158111683,0.5850054548806388,-0.22505765319599863,-0.866107902847507,-0.25454349342221017,5
1366,-0.5856294466191919,1.184965027070263,-0.9803618823782236,-0.5949278743574934,0.13881688064185263,-0.9329931039377665,-0.5845942253084874,-0.18071079672694215,5
1369,-0.9876749812124475,0.45895020081694066,-1.3910371025826418,-0.6658534789127685,-0.3923599934519402,-1.6999231755746815,-0.021566870230449803,-1.2389794493591169,4
1371,-0.4707592938782617,0.2914083178354046,1.4836894388482846,0.39803058941636055,1.392394303503204,2.1937218035050416,1.1044878399256255,-1.0667031570701582,6
1373,-0.3558891411373315,1.2408123213974418,-0.005008234392730826,0.8945098213032873,0.47877008006188015,-1.227966208413503,-1.053783687873519,1.492830328365799,5
1375,-0.6430645229896568,0.17971372918104783,-0.056342636918283125,-0.3821510606916675,-0.0949009439594162,-0.8150038621474717,-0.4907563327954814,1.2467213393815726,5
1376,-0.06871375928500678,1.9947507948143535,-0.3643490520715966,-0.8077046880233192,-0.031159719068161285,-1.1689715875183555,-0.3969184402824754,-0.5990960780001274,5
1377,-1.7917660503989579,-0.21121733110920302,-0.056342636918283125,-0.1693742470258418,0.053828580786845666,-0.22505765319599863,1.667515195003663,0.8529469570068099,6
1378,-0.6430645229896568,-0.4346065084179175,-0.621021064699358,-0.3821510606916675,-0.2011363187781749,-0.8739984830426191,-0.4907563327954814,-0.5990960780001274,6
1381,-0.8728048284715172,1.6875906760148707,-0.9290274798526715,-0.524002269802218,-0.28612461863318156,-1.227966208413503,-0.772270010334501,-0.8205941680859314,5
1383,-0.18358391202593646,0.403102906489762,-0.2616802470204922,-0.31122545613639213,-0.15864216885067142,-0.9919877248329139,-0.4907563327954814,1.665106620654758,5
1384,-0.7004995993601222,1.268735968561031,-0.621021064699358,-0.524002269802218,0.41502885517062493,-0.9329931039377665,-0.866107902847507,1.0252232492957685,5
1385,-0.18358391202593646,1.575896087360514,-0.10767703944383543,0.6108074030821863,-0.24363046870567837,-1.404950071098945,-1.1476215803865266,1.3943867327721085,5
1386,-0.5281943702487266,0.6264920837984768,-1.0316962849037759,-0.524002269802218,0.26629933042436305,-0.4610361367765881,-0.772270010334501,-0.7713723702890861,5
1387,-0.5281943702487266,0.6264920837984768,-1.0316962849037759,-0.524002269802218,0.26629933042436305,-0.4610361367765881,-0.772270010334501,-0.7713723702890861,5
1388,-0.9876749812124475,0.6264920837984768,0.2003293757094781,2.5257987260746186,-0.0949009439594162,0.1289100721748856,-0.11540476274345579,-0.1560998978285195,5
1389,-0.930239904841982,-0.2670646254363817,-1.2883682975315371,-0.24029985158111683,-0.15864216885067142,-0.7560092412523244,-0.678432117821495,2.0834919019279434,5
1390,-1.3322854394352375,-0.21121733110920302,-1.3910371025826418,-0.1693742470258418,-0.413607068415692,-0.40204151588144077,1.9490288725426828,-0.3529870890159008,6
1391,-0.18358391202593646,0.6264920837984768,-0.2616802470204922,-0.09844864247056646,0.13881688064185263,-0.4610361367765881,0.5414604848475878,-0.5990960780001274,5
1392,-0.7004995993601222,0.5147974951441193,-1.0830306874293283,-0.8786302925785944,-0.3711129184881885,-1.0509823457280612,-0.5845942253084874,-1.1159249548670034,5
1393,-0.18358391202593646,-0.04367544812766693,-0.10767703944383543,-0.3821510606916675,-0.2011363187781749,-1.0509823457280612,-0.20924265525646346,0.38533987793677915,5
1395,0.16102654619685364,0.8778049082707808,-0.8776930773271192,-0.6658534789127685,0.09632273071434914,-0.04807379051055652,-0.8191889565910032,-1.1651467526638488,6
1396,0.2184616225673185,0.8219576139436022,-0.8776930773271192,-0.6658534789127685,0.053828580786845666,-0.04807379051055652,-0.8191889565910032,-1.1651467526638488,5
1397,-0.5856294466191919,0.34725561216258327,-0.056342636918283125,-0.3821510606916675,-0.15864216885067142,-0.8150038621474717,-0.4907563327954814,1.4436085305689539,5
1398,-0.757934675730587,0.403102906489762,-0.7750242722760148,-0.24029985158111683,-0.0949009439594162,-0.22505765319599863,-0.20924265525646346,-0.5252633813048595,7
1399,-0.6430645229896568,0.7940339667800128,-1.3910371025826418,-0.24029985158111683,-0.413607068415692,0.3648885557554744,0.6352983773605938,-0.6975396735938182,6
1401,-0.24101898839640132,0.9057285554343696,-0.31301464954604447,-0.31122545613639213,-0.15864216885067142,-0.8739984830426191,-0.4907563327954814,2.7479861721853553,5
1402,-0.4133242175077969,-1.2723159233255972,0.7650078034905528,-0.3821510606916675,-0.7535602678357195,0.9548347647069475,1.386001517464645,-0.7959832691875088,6
1403,-0.6430645229896568,-1.1047740403440611,0.30299818076058266,-0.5949278743574934,-0.5623365931619542,2.6066841497710733,-0.3969184402824754,-1.1405358537654262,8
1404,-0.18358391202593646,-0.15537003678202432,0.6110045959138962,0.04340256663998421,-0.11614801892316824,-0.22505765319599863,0.2599468073085682,-0.10687810003167415,6
1405,-0.3558891411373315,-1.3840105119799544,0.1489949731839258,-0.3821510606916675,-0.5410895181982024,1.4267917318681265,0.8229741623866075,-0.25454349342221017,7
1406,-0.06871375928500678,-1.607399689288669,0.354332583286135,1.8165426805218656,-0.5410895181982024,1.6627702154487154,0.4476225923345818,-0.7959832691875088,6
1409,-1.3322854394352375,-0.09952274245484562,-1.3910371025826418,-0.31122545613639213,-0.49859536827069895,1.6037755945535686,0.2599468073085682,0.7791142603115419,6
1410,-0.9876749812124475,2.4136055022681933,-1.3910371025826418,-0.524002269802218,-0.11614801892316824,-1.2869608293086503,1.386001517464645,-1.0174813592733127,6
1411,-1.1025451339533772,-0.3229119197635604,0.6623389984394484,-0.09844864247056646,-0.34986584352443706,0.4238831766506218,0.16610891479556217,-0.8698159658827768,6
1412,-0.06871375928500678,-1.607399689288669,0.354332583286135,1.8165426805218656,-0.5410895181982024,1.6627702154487154,0.4476225923345818,-0.7959832691875088,6
1413,0.9076825390128997,0.23556102350822591,-0.10767703944383543,-0.3821510606916675,0.35128763027937,1.4267917318681265,-0.30308054776946947,0.9513905526005005,5
1414,0.9651176153833646,-1.16062133467124,1.637692646424941,-0.24029985158111683,-0.22238339374192664,0.7188562811263587,-0.772270010334501,-1.0913140559685808,5
1415,-1.2174152866943073,0.2914083178354046,-1.3910371025826418,-0.6658534789127685,-0.4773482933069472,1.0728240064972423,-0.959945795360513,-0.8944268647811995,5
1416,0.9651176153833646,-1.16062133467124,1.637692646424941,-0.24029985158111683,-0.22238339374192664,0.7188562811263587,-0.772270010334501,-1.0913140559685808,5
1417,-0.5856294466191919,-1.0489267460168825,0.30299818076058266,-0.027523037915291124,-0.49859536827069895,0.6598616602312113,1.573677302490657,-0.10687810003167415,7
1418,-0.2984540647668667,0.012171846199511763,-1.3397027000570894,-0.6658534789127685,-0.22238339374192664,-1.1689715875183555,-0.5845942253084874,-0.9928704603748901,5
1419,-0.3558891411373315,0.6264920837984768,-0.31301464954604447,-0.24029985158111683,-0.22238339374192664,-1.227966208413503,-0.4907563327954814,2.5264880820995512,5
1421,-0.4707592938782617,-0.7138429800538106,-0.4670178571227012,-0.6658534789127685,-0.17988924381442317,-0.4610361367765881,-0.959945795360513,0.48378347353046985,5
1422,-0.757934675730587,0.06801914052669046,-1.3910371025826418,-0.31122545613639213,-0.17988924381442317,1.0728240064972423,0.9168120548996135,0.7791142603115419,6
1423,-1.1025451339533772,0.012171846199511763,-0.9290274798526715,0.9654354258585627,0.7549820545906527,0.06991545127973822,0.5414604848475878,-0.4268197857111688,4
1424,-0.011278682914540906,-1.4957051006343116,0.5083357908627916,-0.8077046880233192,-0.24363046870567837,0.2468993139651797,-0.772270010334501,-0.7713723702890861,6
1425,-0.011278682914540906,-1.4957051006343116,0.5083357908627916,-0.8077046880233192,-0.24363046870567837,0.2468993139651797,-0.772270010334501,-0.7713723702890861,6
1426,-0.3558891411373315,-1.6632469836158479,0.5083357908627916,-0.524002269802218,-0.8810427176182299,0.30589393486032707,1.573677302490657,0.5083943724288925,6
1427,-0.4133242175077969,-0.6579956857266323,0.30299818076058266,-0.027523037915291124,-0.2011363187781749,-0.4610361367765881,0.7291362698735998,-0.8205941680859314,5
1428,-0.2984540647668667,0.6264920837984768,-1.3910371025826418,-0.45307666524694284,-0.32861876856068506,-0.16606303230085126,0.5414604848475878,0.48378347353046985,5
1429,-0.24101898839640132,-1.942483455251741,0.6623389984394484,-0.24029985158111683,-0.8173014927269747,1.6037755945535686,0.8229741623866075,1.049834148194191,5
1431,-0.4133242175077969,-0.5463010970722748,0.2003293757094781,-0.31122545613639213,-0.3923599934519402,-0.697014620357177,-0.4907563327954814,0.6068379680225832,6
1432,-1.3897205158057024,-0.49045380274509615,-1.3910371025826418,-0.6658534789127685,-0.9660310174732367,1.1318186273923896,1.1983257324386314,-1.1897576515622714,6
1438,-0.757934675730587,0.34725561216258327,-1.3910371025826418,-0.5949278743574934,-0.7535602678357195,-1.1099769666232087,-0.11540476274345579,-1.2635903482575395,5
1439,-0.5856294466191919,0.7940339667800128,-1.2883682975315371,-0.24029985158111683,-0.32861876856068506,0.1289100721748856,0.6040190798875394,1.492830328365799,6
1440,-0.6430645229896568,-0.8813848630353467,0.2516637782350304,-0.3821510606916675,-0.5410895181982024,0.4238831766506218,0.8229741623866075,-0.4760415835080141,7
1442,-0.8153697521010519,0.570644789471298,-1.2883682975315371,-0.45307666524694284,-0.2011363187781749,0.5418724184409165,-0.5845942253084874,-0.3529870890159008,5
1443,-0.8153697521010519,0.2914083178354046,-0.3643490520715966,-0.5594650720798556,-0.6260778180532094,-0.9919877248329139,1.1983257324386314,-0.7959832691875088,5
1445,-0.5281943702487266,1.4362778515425672,-0.41568345459714895,1.8874682850771414,0.13881688064185263,-0.8150038621474717,-0.772270010334501,1.3451649349752632,6
